track_id,track_duration,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1bkHetU9vnb9Ctwm5gXGOn,221680,0.821,0.888,-3.432,0.0709,0.328,1.44e-06,0.189,0.765,92.037
3s7MCkn0lSSSmA3YrAMsjp,211173,0.796,0.725,-5.371,0.198,0.211,9.31e-06,0.259,0.651,159.956
5y7DaS3jAc9eZzcSOoUIwU,230693,0.714,0.761,-4.596,0.0427,0.139,0.00035,0.241,0.906,168.022
4HVzCG4ntiixZjPwOUFWHu,200907,0.869,0.564,-5.48,0.0552,0.0343,1.89e-05,0.0983,0.376,92.006
26NbqlL85qqnsZxJMT6IpZ,217067,0.772,0.793,-3.934,0.038,0.0505,5.3e-05,0.641,0.651,104.986
7ooWSUhPtPPJfBhhLdYjIn,216960,0.863,0.773,-2.757,0.0576,0.368,0.00031,0.08,0.861,94.016
0JAZWvvqttGFm4UMDsPQXC,224187,0.734,0.775,-3.855,0.0614,0.186,0.000542,0.123,0.72,166.039
5bDNU3Z4OOT2FeMxtbl8Kq,230880,0.79,0.843,-3.759,0.244,0.211,0.0,0.0938,0.754,92.023
5J9afgAuzZkApFxwB8qkAW,157067,0.727,0.848,-5.157,0.236,0.0972,0.0,0.216,0.636,129.95
4CZtyjaSq1RilbT2b5oQrs,211333,0.711,0.772,-5.08,0.109,0.219,1.1e-05,0.122,0.689,173.986
5Jynf1ofxdGcXWfkgWZhDc,120040,0.494,0.334,-8.768,0.0395,0.879,0.0,0.105,0.654,84.936
67jvGGbJmOmVonlyX3mNkV,233160,0.755,0.772,-4.539,0.154,0.0605,9.19e-05,0.223,0.586,168.062
0fy1zbusOeX2ZWbCmsShuc,206507,0.769,0.592,-5.5,0.0578,0.0142,1.07e-06,0.102,0.611,110.005
0CCaGohJXrtZaNyPB3xQxz,161413,0.736,0.42,-7.665,0.041,0.758,0.0,0.348,0.911,128.956
7G49xPDPewxbSDkqEGM61W,158827,0.814,0.566,-6.386,0.344,0.081,2.31e-05,0.106,0.158,173.023
0dDboLfmRNsTBscy4j3Rnl,188480,0.826,0.816,-4.608,0.0683,0.0201,0.000939,0.127,0.598,96.042
2sGcLL6UBHSRCm3kiKH9zI,238293,0.697,0.593,-6.356,0.194,0.227,0.0,0.11,0.484,148.019
40rXWke6SnXiGkSmaT8ZUr,175187,0.695,0.719,-5.938,0.0903,0.227,0.000171,0.0884,0.781,180.074
2z1ACAitQVTvo1ynh7EtAd,184733,0.77,0.632,-4.77,0.227,0.0465,0.00937,0.175,0.819,184.073
2x6WhnhzmKMbG1oO5fIW5G,191467,0.844,0.618,-5.133,0.0685,0.139,0.000309,0.148,0.604,91.017
0iQmZXv7e8EHcmJmHpZX3o,204853,0.823,0.622,-5.706,0.0491,0.0105,2.69e-06,0.0453,0.602,100.022
6PryILJKabmONTueyiXjZH,198627,0.868,0.704,-5.703,0.0774,0.0389,1.7e-05,0.126,0.649,92.004
47SaXUduy5eRBOQNG80a0d,211533,0.794,0.624,-6.252,0.0678,0.181,0.00932,0.17,0.712,93.019
5UTB9A5HGpryxqB5LGQB3z,249893,0.861,0.628,-7.597,0.0618,0.0911,0.0,0.0754,0.685,146.006
5O1mMmRBq1N0BLZQaJrqyY,175360,0.779,0.634,-5.689,0.193,0.163,1.8e-05,0.163,0.751,180.16
2FK1agZzZzTyxV2CD7ixcP,241880,0.752,0.708,-6.129,0.0407,0.136,7.63e-05,0.114,0.618,98.023
4oPnxZzoc8HM5Pva4FDeIp,198187,0.851,0.585,-5.789,0.105,0.0913,0.0,0.0742,0.699,84.0
3ru7MVVWr45jAKmjoB7OBx,161773,0.825,0.721,-7.372,0.209,0.0973,0.000208,0.118,0.792,92.033
3xEozpt8pAptvpH69iJhOw,178160,0.434,0.314,-7.78,0.0577,0.786,0.0,0.163,0.347,175.077
5PXsZaT8cOxb4mXrA20PMQ,158760,0.837,0.626,-5.674,0.152,0.0588,0.0,0.252,0.592,99.987
3GX1PNllZw8BGuZpdv2wK9,152480,0.563,0.507,-7.419,0.0626,0.526,0.0,0.0849,0.152,174.17
1AVu7Kc2MRrLfOG1RCEf07,187653,0.527,0.486,-5.267,0.0508,0.947,1.28e-06,0.119,0.255,107.906
17UUYZ290omPaJY4wKeyHh,170133,0.8,0.841,-2.817,0.0524,0.0273,0.0,0.291,0.798,94.023
48zFZh27QU5qsrBjn4C2FA,176133,0.754,0.805,-4.249,0.0752,0.315,0.0,0.203,0.555,93.982
5uvucCRBTkxv7VxIDLOqe7,188907,0.744,0.769,-4.112,0.156,0.554,6.96e-06,0.102,0.784,175.999
1aYcpI8hXtpAEdBq8fp1pH,244293,0.768,0.821,-4.7,0.0437,0.0256,3.17e-06,0.165,0.516,94.011
48aHJHJyNBcuYIFGMrT5cQ,193893,0.882,0.802,-4.298,0.048,0.194,1.62e-06,0.0737,0.67,97.019
1h9P5WJwyvK8OB7O2YiXgp,200747,0.69,0.71,-5.144,0.335,0.25,0.0,0.108,0.726,192.068
1PPHqTL7IpYToKeIuA5pi9,190400,0.742,0.834,-4.49,0.0613,0.0544,8.57e-05,0.481,0.743,171.986
6NPjHwhEG7eQUQBoPFBrnz,221387,0.882,0.695,-2.866,0.0535,0.129,0.00109,0.0906,0.97,127.988
1wxjIhZIcFq3Rrk0zsxHp8,201227,0.82,0.723,-3.611,0.0608,0.102,0.0,0.0976,0.785,95.988
3RTmnQQNya9v6ZKPoCIp2E,246000,0.75,0.816,-4.575,0.0653,0.137,0.0,0.0865,0.564,166.059
7oCGD6Ccuw8JmYWw6IrI8z,214693,0.844,0.674,-4.308,0.106,0.548,6.8e-05,0.0978,0.766,103.001
33b2wX9d0kxqxhi7lcsC1A,218387,0.653,0.859,-3.048,0.0449,0.212,0.0,0.111,0.706,174.038
1QAdhn27qnsVDFc7ZZZ0Ag,232507,0.648,0.804,-4.189,0.0482,0.0574,1.7e-05,0.376,0.607,180.055
2SbzdGpOKlH3HIAGTWTbwU,255507,0.574,0.734,-2.697,0.0728,0.241,0.00806,0.0962,0.769,98.023
1ZBU5DSoYQwaZVgep6pfn2,198587,0.746,0.682,-4.426,0.0705,0.235,0.0,0.0911,0.805,173.903
3B16FHKVkW9A7axdeJRDIa,175227,0.594,0.577,-4.96,0.0457,0.686,0.0,0.307,0.537,76.215
5Sv1rKKMX1yl9kfJ2HTluk,216293,0.637,0.868,-3.19,0.0571,0.121,0.0,0.533,0.682,174.105
65Ml8XHXAP9yW1TUYgc3Lo,191840,0.676,0.845,-4.555,0.0654,0.0718,5.09e-06,0.127,0.758,179.943
31ymlaZzsadVgBae5oMguM,189773,0.661,0.659,-6.233,0.133,0.556,3.03e-05,0.11,0.203,98.87
5zSOVwaY3sVjnmLhuEfsuf,193227,0.748,0.565,-5.895,0.0476,0.164,0.00169,0.103,0.812,175.92
1m69ELEgE6k5ZWsap40ozt,188080,0.739,0.821,-4.233,0.0852,0.222,9.6e-06,0.311,0.693,171.077
6La6oWlGposkrgvLjjRJju,219000,0.664,0.748,-3.718,0.0628,0.0889,0.0,0.0899,0.735,170.107
5u5MvmVtitax9R1Mxh3reC,226520,0.773,0.757,-4.959,0.0526,0.0864,3.73e-06,0.0727,0.858,88.006
4X3CV9rXo3hQrkb0fzRAux,247973,0.666,0.784,-4.524,0.0342,0.152,3.33e-06,0.0793,0.477,91.999
1N9VY22tQUnD84bNWUsyKe,206480,0.69,0.402,-7.973,0.116,0.736,0.0,0.112,0.298,96.89
0MIcPSq9n2z5H8TAfEstri,200987,0.608,0.753,-4.748,0.368,0.103,0.0,0.0996,0.482,97.626
4iDaYVSL0zwFLacCt0F7h9,236707,0.763,0.753,-4.554,0.152,0.218,0.0,0.0691,0.641,183.938
7IteHlPcwD5mzvkXZmimLI,236973,0.727,0.78,-5.457,0.0629,0.355,0.0,0.123,0.296,141.996
5Y9fnynLlIvqtM710MHzfz,226800,0.855,0.664,-7.11,0.0607,0.165,3.97e-05,0.0937,0.626,98.015
0ulsRBiciReng91DhfVT9D,230320,0.72,0.82,-5.821,0.113,0.579,0.000171,0.18,0.533,169.758
5EId1m4DNwTf3at31w8bPJ,233827,0.735,0.703,-4.249,0.0611,0.2,0.0,0.259,0.323,120.007
0blbSxZHy1pPxAB2ZZLx9E,213160,0.711,0.728,-4.565,0.0574,0.22,1.04e-06,0.316,0.751,81.935
2wotylLBtyH2phGNhVhmUv,201547,0.721,0.597,-6.467,0.0403,0.466,0.0,0.11,0.657,92.987
5BHd0eLqg3c58QwyohoYga,226107,0.75,0.834,-3.722,0.0342,0.0149,1.51e-06,0.171,0.939,92.019
57QievAWQ13DWl20Obiz8E,259834,0.736,0.515,-7.739,0.163,0.384,4.31e-06,0.113,0.421,149.977
32iPykTXUNZ9oGyACGUybq,276794,0.883,0.544,-7.92,0.233,0.507,1.6e-06,0.08,0.114,129.993
4W9XGjEUVG9junR70FOLii,204516,0.959,0.539,-6.611,0.0958,0.172,0.0,0.108,0.657,103.0
4TzXqUIcdpAmre24puQ6Uu,182023,0.88,0.335,-8.742,0.297,0.226,0.0,0.107,0.213,140.061
7vkL4wrBEmzr1wsiWRd1zO,214985,0.922,0.673,-6.416,0.15,0.459,0.0,0.12,0.702,133.998
0SQ8yalm13UIJuebuZkQlH,236300,0.902,0.621,-5.315,0.199,0.0841,0.0,0.138,0.497,114.007
47Ad1NzqPuUFbCIURd94Oj,245759,0.67,0.391,-9.939,0.0729,0.431,0.0,0.24,0.108,79.971
1taKClbaJhl9FXdtM4hNBe,172881,0.8,0.696,-7.004,0.228,0.25,1.4e-06,0.0894,0.189,100.003
71Hr2rAhEI92BSpFYbzNN7,200486,0.884,0.485,-7.146,0.0793,0.67,0.00063,0.325,0.149,125.006
1vf9F2n3KbuMQrTq36QLJH,149885,0.941,0.501,-8.337,0.32,0.242,0.0,0.114,0.412,105.965
7pMRoGLEJuFM2wl5pt0R99,244941,0.844,0.513,-8.769,0.335,0.178,0.0,0.0845,0.344,128.085
59ywHNwwchG4nZJMLyxSzd,205803,0.919,0.622,-7.384,0.0997,0.228,4.24e-06,0.122,0.424,140.022
2NlsAcYlLgkDhnhA9Sx6HA,229587,0.872,0.472,-8.217,0.205,0.243,2.22e-06,0.0902,0.255,130.985
36YZKsGtyzblj9fGYKtR7H,194875,0.909,0.55,-7.795,0.0728,0.0688,8.97e-05,0.11,0.189,130.036
4TWflhgevIGo448fWc6mQq,241440,0.936,0.559,-8.587,0.157,0.479,0.0,0.128,0.527,112.347
1X5F8qFnvUe4sYmIqowEkB,172977,0.807,0.774,-5.021,0.116,0.487,0.0,0.0892,0.279,100.005
5u6vkDnOyaf8LsteDAj2ub,268933,0.782,0.436,-7.033,0.155,0.331,1.3e-05,0.342,0.243,82.994
0tdCy39PgWN8LFWu34ORn3,257600,0.845,0.399,-7.509,0.309,0.00525,0.74,0.102,0.148,143.049
7sO5G9EABYOXQKNPNiE9NR,172800,0.88,0.428,-8.28,0.206,0.149,5.07e-05,0.114,0.333,100.007
2D2w9943rsnJOGCrI4aMQp,148640,0.862,0.274,-5.818,0.484,0.0974,0.185,0.183,0.146,77.493
7LAhKXDNWwq3CmnFP3UIOP,147987,0.739,0.405,-10.897,0.0852,0.442,0.211,0.158,0.127,157.09
6HR1z11h0ROUlWP4Kx8Z7G,202667,0.9,0.365,-6.395,0.235,0.147,0.185,0.179,0.136,135.003
3oxCefEI6Tc6Z6t20J4IvH,160320,0.799,0.381,-7.147,0.464,0.354,3.12e-06,0.135,0.0488,158.021
7vbjH8laThXpcBXeLNPm3M,189800,0.825,0.364,-7.635,0.121,0.141,0.311,0.195,0.177,153.028
6m6Oy3F6GG0zRwH03rWmTv,231787,0.926,0.544,-6.827,0.0727,0.413,9.54e-05,0.112,0.656,115.951
7vg47qMIEdLfNdTE3WLf0T,228893,0.724,0.284,-10.494,0.392,0.557,0.0175,0.121,0.144,150.98
1Noe5fcm9FT2gcbDKJdBV1,48000,0.645,0.64,-6.871,0.179,0.395,1.04e-05,0.286,0.674,140.248
25Wq1OwZyKLMjVNXIhzVlV,175756,0.713,0.605,-7.487,0.107,0.497,3.46e-06,0.115,0.432,142.025
6IParsannfwoLCcNSfxQPh,190476,0.823,0.586,-6.606,0.2,0.114,0.0,0.193,0.347,125.971
26D2eFWhzC3GnL4lYwfKRm,150857,0.8,0.564,-5.817,0.4,0.0287,1.65e-06,0.112,0.318,139.989
47k25JWFG1aLiaDjkIH10g,160000,0.548,0.506,-7.434,0.102,0.203,0.0001,0.0788,0.557,119.987
26eBPBSBwwK7AXdOYOQdM0,185804,0.717,0.474,-8.383,0.403,0.0509,0.0,0.139,0.448,123.906
6BYPomivIjWbWAvrhplZCx,202816,0.794,0.717,-5.73,0.251,0.0511,0.0,0.195,0.372,141.881
0X3SZlDR1k8tf2W8ENyMBD,259346,0.944,0.579,-4.961,0.191,0.0381,0.0,0.253,0.769,135.033
3HnPbz5IlXUMuKpPzugLNt,202443,0.5,0.767,-4.105,0.403,0.162,9.79e-05,0.385,0.58,159.477
1EI5fPYwbCLDaxFHe7nFM2,201600,0.49,0.618,-5.655,0.104,0.0221,3.77e-06,0.259,0.286,99.7
1wYbhJBsA8CiqKvtJUFf1L,192000,0.831,0.762,-5.656,0.207,0.0885,0.0,0.107,0.495,99.999
5pFn569bgXKoKIaF3LSfaI,197938,0.764,0.676,-6.761,0.0927,0.389,0.0,0.215,0.461,97.02
3mZNztgWFsvm9wfcqSOdKg,213333,0.48,0.602,-6.335,0.368,0.487,0.0,0.0848,0.269,179.798
3yisGOceXfWUbv0DQ8n05e,158466,0.739,0.616,-6.963,0.0338,0.252,1.93e-06,0.101,0.654,91.071
2tDDQv6havDcaAEizQAwap,160000,0.709,0.548,-8.493,0.353,0.65,1.59e-06,0.133,0.543,83.995
5nCL0ULKVpkeJdQJ4UYVAI,188976,0.794,0.792,-6.889,0.186,0.22,0.0,0.0998,0.546,126.994
2UYGC1AQpguCOBJRQUOeeU,164580,0.688,0.647,-7.258,0.19,0.00815,1.65e-05,0.095,0.195,88.834
7bTSZA64kmmd2biBbcsCUk,132587,0.718,0.66,-7.39,0.325,0.363,0.0,0.159,0.659,142.879
5UuU1fZixqwZRwjHYzWP0l,216244,0.676,0.746,-7.837,0.344,0.0893,0.00157,0.412,0.675,142.035
5xKXcU8tpSYz7C7wrMMYec,151011,0.688,0.61,-6.79,0.109,0.198,0.00154,0.114,0.201,88.995
7kFMvM2gUzVeW2ZlkKRhzu,96041,0.877,0.656,-5.823,0.417,0.148,0.0,0.16,0.535,139.883
6JzyJgeHSRS4aYiK5gt02M,192000,0.658,0.769,-5.16,0.279,0.245,2.15e-06,0.313,0.611,140.042
7KUb9G3NNqbQ8NPb2ccU3s,182535,0.789,0.777,-5.69,0.132,0.0526,0.0,0.453,0.935,142.109
3liqOtIOxObydJiqru2wr8,181714,0.792,0.708,-5.166,0.0738,0.0957,4.87e-05,0.333,0.444,140.074
434baZo99jvOx6y6oFeQZQ,208695,0.696,0.618,-6.696,0.197,0.166,0.0,0.108,0.812,115.019
0fj9oGrCKxVA4sXDxvbfiM,170670,0.704,0.542,-6.277,0.0326,0.577,0.0,0.118,0.371,89.982
42er1na9BHF1ERol51wg8M,108132,0.774,0.513,-5.024,0.0778,0.907,0.0,0.11,0.324,91.03
3qzSfoByowr6tDfd08b0T0,155277,0.791,0.795,-4.792,0.146,0.319,0.186,0.0864,0.776,108.004
3QqJ44HiM84iyZS0G2IKIP,212658,0.568,0.646,-4.369,0.219,0.231,0.0,0.12,0.24,143.877
2r6OAV3WsYtXuXjvJ1lIDi,190534,0.905,0.647,-5.065,0.107,0.0187,0.0,0.282,0.367,130.97
2SojLecJPW9zlNiwzDWmPv,202286,0.703,0.754,-7.103,0.136,0.0226,0.000744,0.201,0.57,140.101
0VmbpCPAVUrZA4NQNNg5o6,216774,0.544,0.484,-7.269,0.411,0.0575,0.0,0.139,0.413,120.24
2FcxERmTy16Z6SIX31cBVc,234331,0.796,0.792,-5.616,0.184,0.246,0.0,0.101,0.56,126.991
6QzkbRRLWTEcFE0NyOX1Dt,197938,0.773,0.688,-6.935,0.146,0.454,0.0,0.214,0.441,96.955
5H5QE7O0Dd1NzC1WXUMJdn,127547,0.741,0.719,-5.797,0.301,0.119,0.0,0.259,0.654,143.025
1w3uHMOkOkiFTcNMTmF7Yz,165640,0.727,0.694,-4.732,0.208,0.142,1.45e-06,0.179,0.448,141.995
69XuGsddDnR25Bf346lz2d,108160,0.811,0.645,-6.659,0.286,0.0763,5.79e-05,0.514,0.584,141.968
6kkxPZCQnjkQbnSpsLPeoy,190680,0.774,0.742,-5.248,0.242,0.0138,0.0,0.0643,0.707,141.029
4Z7gOJ6waTU4V0HE01hXEQ,161120,0.473,0.533,-8.034,0.357,0.446,0.0,0.257,0.591,141.897
4lcdgkWFRrYcDbWUs7YKAU,156373,0.735,0.747,-4.017,0.323,0.121,0.0,0.0986,0.646,141.032
6f9UzFw9QyplBQ2sPTSzkS,135747,0.711,0.869,-4.244,0.394,0.029,7.61e-06,0.255,0.3,184.046
3VmlVABdTtxUfTl2KkMw64,146720,0.75,0.719,-7.347,0.116,0.494,0.0363,0.112,0.664,143.54
2BM5anUfT0hmytnDWvgDVf,160560,0.681,0.788,-5.959,0.31,0.491,0.0,0.264,0.769,145.168
01gdOSXAn1CCsAhXsInsy1,174547,0.706,0.67,-4.14,0.231,0.206,0.000394,0.523,0.858,142.88
0VfV8BeecmA953RNWXjTZL,125173,0.63,0.717,-4.9,0.0382,0.438,1.43e-06,0.197,0.262,145.704
25X48db4yePf2hwtwbNsmb,221813,0.669,0.776,-4.421,0.128,0.18,0.0,0.0771,0.532,141.897
4zW8VOqCHBwoAUZu0uO304,194680,0.846,0.618,-4.32,0.196,0.143,0.0,0.0668,0.649,143.012
4ZyKAKbcWhbW2yqR3VvfdA,230387,0.74,0.81,-5.437,0.309,0.198,5.62e-05,0.413,0.79,141.944
3GPFK39xsN0So6LkeU620F,190840,0.555,0.624,-5.951,0.397,0.37,0.0,0.193,0.583,91.039
3cWmqvMwVQKDigWLSZ3w9h,193575,0.773,0.612,-5.73,0.232,0.0398,0.0,0.142,0.381,149.999
0F13K9dwYH2zpTWiR8d628,119738,0.693,0.434,-8.786,0.385,0.204,0.0,0.277,0.542,147.066
2lLG56qpLP3UbcLuzMvkWX,218943,0.856,0.57,-4.486,0.286,0.00637,0.0,0.0984,0.155,154.967
4CYTQpr2jc4uBScYvpEK2w,153333,0.923,0.562,-7.357,0.304,0.0213,0.0,0.0726,0.499,144.067
0cgD36xPIJBdKUNJRHYDgP,93385,0.87,0.461,-5.786,0.201,0.00456,0.0,0.11,0.485,144.053
7zLMYtNJcabv4h4wBnjNQI,312257,0.657,0.604,-6.045,0.0374,0.0213,0.0,0.156,0.122,73.933
1eMNW1HQjF1dbb4GtnmpaX,164591,0.885,0.661,-5.062,0.141,0.165,0.0,0.334,0.436,140.028
6i6whmV36EJmxs5zFahMrb,88547,0.719,0.852,-5.232,0.149,0.024,0.0,0.123,0.432,151.867
4txKMpsSfZRV6durPuHVq0,89741,0.819,0.638,-4.831,0.226,0.031,0.000116,0.152,0.167,150.993
5uYqmEN6TAAE8ss8YmprNV,205996,0.437,0.671,-4.985,0.122,0.00124,9.87e-06,0.136,0.0936,197.192
15JRvf02KKGHKgC31jrpuh,118500,0.764,0.512,-6.814,0.3,0.00158,0.0,0.0899,0.586,81.541
4CzhtKifG867Lu5DNQVBSA,124094,0.642,0.69,-5.101,0.261,0.00599,1.3e-06,0.322,0.641,164.075
7ejepEh5DJ79YI6owGRfkk,116361,0.888,0.833,-6.546,0.0737,0.0631,0.0,0.106,0.948,130.054
5fSZXFOZfPVW9gvnnG4ZVW,229700,0.699,0.408,-7.916,0.352,0.0145,0.00155,0.123,0.139,76.444
3dl8bSF08LQfCf4T6CCksf,102422,0.598,0.476,-3.673,0.0333,0.00584,0.0,0.265,0.0545,150.078
2iqHcRoOfLl1fXCf1bGO0J,186776,0.691,0.756,-5.638,0.352,0.0117,0.0,0.257,0.396,144.188
1Bg2CNZw6S4e9cGWPmi0uI,117240,0.891,0.628,-6.35,0.105,0.000674,0.0,0.119,0.04,131.06
29TPjc8wxfz4XMn21O7VsZ,193234,0.785,0.903,-4.184,0.21,0.258,0.0,0.169,0.565,139.98
08dz3ygXyFur6bL7Au8u8J,166234,0.622,0.946,-3.593,0.0534,0.044,0.0,0.0838,0.336,130.07
1BpKJw4RZxaFB88NE5uxXf,135122,0.684,0.693,-6.651,0.0339,0.00534,0.0,0.506,0.108,134.988
7rbalRuIx7sIXFHYTphE0n,131248,0.759,0.67,-5.188,0.0589,0.00471,0.0,0.0889,0.418,148.938
03rcC8SVxCa9UdY5qgkITe,130306,0.815,0.762,-5.045,0.219,0.00821,0.0,0.337,0.317,140.092
1xVVYE1ahLotRpppJViVzs,204437,0.733,0.703,-6.451,0.0906,0.205,1.62e-05,0.158,0.0966,141.047
4IO2X2YoXoUMv0M2rwomLC,211773,0.472,0.861,-3.966,0.0447,0.283,0.0,0.83,0.358,144.077
3L0IKstjUgDFVQAbQIRZRv,192027,0.725,0.725,-6.067,0.159,0.0119,0.0,0.086,0.515,140.003
1JgkiUg9mSXSwcb5Gbi4Ur,177027,0.754,0.775,-5.077,0.066,0.0302,0.0,0.362,0.159,76.01
0syXbGoFZbTMXm8hGCEvW0,135547,0.716,0.619,-10.227,0.339,0.0271,0.0,0.342,0.584,162.958
3K6U7TamNyVSWcFH8pCQHX,180560,0.724,0.45,-5.763,0.0497,0.0315,1.42e-05,0.111,0.464,140.978
2BJSMvOGABRxokHKB0OI8i,153800,0.673,0.649,-8.433,0.196,0.188,0.0,0.122,0.47,153.075
475jSz0H6U3duJyNiDS0tT,207013,0.687,0.602,-5.005,0.066,0.138,0.0,0.203,0.309,78.487
2rPSFKzGeqUWwfcCFVkkq3,269813,0.894,0.59,-5.716,0.221,0.0969,8.9e-06,0.329,0.576,147.009
5wPyd3IQAZft1vmxoIqGrU,162133,0.722,0.686,-6.173,0.24,0.316,0.0,0.352,0.435,77.015
1s9DTymg5UQrdorZf43JQm,206333,0.657,0.668,-6.208,0.136,0.0273,0.0,0.32,0.227,162.997
500l6Cwe40hkPqS7Sf7ufY,142893,0.762,0.705,-5.195,0.164,0.0906,0.0,0.17,0.264,122.955
424qpX6swdUdhLq95cecNu,216400,0.842,0.596,-7.569,0.3,0.0109,0.000177,0.114,0.57,156.999
1oNcc2isuz7d3hc1fMoHqj,149760,0.743,0.616,-6.285,0.181,0.0635,0.0,0.111,0.4,150.859
5nayhWICkQGMTkisxVMbRw,193973,0.755,0.552,-5.604,0.288,0.0967,0.0,0.158,0.402,153.157
5pHJv0bgNsT9nPoK2BjNBn,219453,0.943,0.763,-5.568,0.158,0.0175,1.8e-05,0.114,0.225,139.969
7AtBtwrKhz94hYXgGYyG58,137027,0.64,0.674,-6.442,0.237,0.0119,0.0,0.0747,0.459,136.869
5O9zs6G6RcB6yP1OKwnwiM,217960,0.857,0.661,-6.544,0.319,0.0182,0.0,0.115,0.612,163.077
45Ln3F9PRPYTXBcMFkZMzS,161200,0.912,0.755,-5.394,0.141,0.102,0.0,0.179,0.625,140.051
7HsvTUJcXRQVK6QuALkAvW,133013,0.956,0.517,-5.522,0.0648,0.00906,0.0,0.113,0.162,130.004
1e1JKLEDKP7hEQzJfNAgPl,181812,0.791,0.582,-7.323,0.286,0.0114,0.0,0.35,0.443,162.991
1UAmQe8EwpxQ80OfYVD13z,183552,0.827,0.57,-8.22,0.365,0.0457,0.0,0.148,0.412,148.119
59J5nzL1KniFHnU120dQzt,235535,0.785,0.62,-6.667,0.254,0.0138,0.0,0.15,0.478,78.477
2TdZdeKIDMqi1B3139W4Wb,227044,0.899,0.496,-4.691,0.33,0.136,0.0,0.139,0.145,127.046
30sc425JEvj3tgmGAKORea,126043,0.773,0.605,-4.223,0.0579,0.174,0.0,0.329,0.425,128.16
1KsfhDZbBY2JjTHLmYhkK1,168713,0.841,0.47,-6.737,0.374,0.303,0.0,0.232,0.435,133.019
5Nq6lLSxphlsA6nQB0KtES,199191,0.885,0.607,-7.642,0.385,0.00973,0.0,0.325,0.391,137.887
1KzNsOkpQthVwpCJrADJEQ,184964,0.746,0.744,-5.56,0.254,0.067,0.0,0.279,0.452,162.964
1xUQwXDDKW79z7GRUt2vMW,173683,0.9,0.488,-6.371,0.274,0.0315,0.0,0.101,0.676,83.498
5MUxrNd7Gr2HksLcAlB0IO,165642,0.777,0.73,-6.324,0.328,0.065,0.0,0.113,0.738,162.956
2xyBvir9n474qfsOkxXMgx,240460,0.75,0.596,-5.569,0.282,0.478,0.0,0.166,0.27,130.104
3hDp5jRxvtD31giFGUaE1x,271154,0.715,0.522,-4.69,0.151,0.235,0.0,0.389,0.233,158.026
2mkV4angeBLZPTcYOSrjee,139279,0.783,0.672,-7.925,0.34,0.0434,0.0,0.141,0.877,151.781
6Tk5hACxuFrRNGewPvPvgA,176793,0.724,0.698,-6.191,0.117,0.0296,2.77e-06,0.293,0.29,105.995
15DEpxbVsJax3TgsmTIawc,224449,0.426,0.818,-7.576,0.373,0.16,0.0,0.437,0.34,105.964
30o0noIgWIlDktuG8ehwY0,209701,0.779,0.521,-7.289,0.0935,0.0137,0.0,0.115,0.164,137.995
0z99tERlbKF8R8kyUsOER0,221319,0.764,0.723,-6.3,0.0613,0.00719,0.0,0.295,0.536,113.975
6dA4SztnztnXwYoBVR39wj,217077,0.679,0.636,-7.65,0.323,0.178,0.0,0.379,0.481,141.986
7e5WppzulpdTKAQu7uUNch,247615,0.578,0.721,-5.105,0.131,0.0103,0.0,0.329,0.662,127.115
6Y4CI6as0a7QjXaPiqU4Jt,303788,0.74,0.55,-8.369,0.25,0.396,0.0,0.887,0.378,104.083
3GNYTLCZgr2A3r2wn0nim4,213778,0.771,0.428,-8.054,0.117,0.669,1.93e-05,0.273,0.196,127.942
0lpnNjOgqmZcXjvx0Jf1Qz,195509,0.668,0.467,-7.477,0.0609,0.0114,0.0,0.278,0.202,119.957
5AaNNK1S47TcvpS0UHPbMq,126488,0.463,0.497,-7.811,0.223,0.728,4.94e-05,0.175,0.213,177.743
36UyPzTqU6DhP4hMTSPe9C,222154,0.727,0.674,-7.894,0.0569,0.458,0.0,0.0939,0.73,130.184
39NanNrdLpHPDAhpXjJkE9,65253,0.562,0.569,-6.913,0.11,0.0405,0.0,0.319,0.424,139.516
1AALPO6tYCybHHXp9tjTBy,164804,0.806,0.559,-5.878,0.151,0.273,0.0,0.361,0.305,140.078
3hhUmjOEDRvasidgQcbrgr,305124,0.729,0.716,-6.013,0.325,0.411,0.0,0.253,0.72,112.977
45nws9GcCPP4D1n9hJ6Ytq,173897,0.707,0.654,-8.59,0.284,0.0895,3.32e-05,0.316,0.691,116.998
2gFnXev7gwXCjKXoL0CkiW,235336,0.726,0.605,-6.463,0.172,0.0213,0.0,0.124,0.459,148.864
1IIV8jglA0klVZy17q665k,223297,0.77,0.881,-4.776,0.067,0.217,0.0,0.324,0.367,99.995
7cLrrJ1Dk6WAQyDIj9j26A,189773,0.699,0.669,-5.829,0.0712,0.0794,1.71e-05,0.248,0.444,125.994
3i0uu4DEpcmEAudChpVDBh,182595,0.616,0.659,-5.994,0.0404,0.104,0.0,0.079,0.441,125.962
367wyLNqQMr5e8S2E6Zvpp,174313,0.642,0.546,-5.377,0.0407,0.0825,0.0,0.0989,0.142,122.165
3By64Pmpn0LkwPKSjqSTBp,187822,0.7,0.519,-7.091,0.0576,0.317,0.0,0.159,0.65,135.871
2F20djOXWDSFEXu3tPdV71,178642,0.508,0.738,-5.126,0.0579,0.119,0.0,0.0558,0.523,158.131
59s3aMqR9uOzLIXAcgBCEm,166898,0.783,0.912,-3.713,0.243,0.0238,0.0,0.339,0.749,98.025
