track_id,track_duration,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,time_signature
5e6QAqPaBx4VvrmESGLhvk,382603,0.515,0.722,-6.128,0.0284,0.169,0.000109,0.377,0.381,104.036,1,1,4
47SprHUBoqCIjvL8edYfdL,391068,0.427,0.976,-1.275,0.073,0.0207,0.0651,0.965,0.195,125.52,6,1,4
1y2RpDcJGaHN7zCObiiir7,378678,0.401,0.946,-3.835,0.0853,0.0352,6.91e-06,0.725,0.221,152.11,8,1,4
6G0DX72BHcbtKkQG19ljJY,331057,0.486,0.798,-4.969,0.0367,0.0403,0.443,0.986,0.159,110.843,1,1,4
1VSBVciaihRzDTQov40bBF,475982,0.396,0.977,-4.623,0.214,0.00804,0.253,0.973,0.0768,108.707,1,1,4
5h93c8NB3twu7aaHfFgoPG,85233,0.243,0.2,-17.899,0.0396,0.944,2.04e-05,0.963,0.512,75.457,8,1,3
2clpkFyLg05qBl75LK6Cdh,398056,0.449,0.949,-3.688,0.0456,0.0204,7.18e-05,0.951,0.223,103.024,1,1,4
7JsJ5OQ1xqbNTSqbQ2sz5J,476600,0.67,0.891,-7.517,0.0524,0.00438,0.835,0.253,0.48,134.991,9,1,4
75bWHO7kTYw7rbGcV3gwQg,243267,0.536,0.849,-7.079,0.0294,0.0026,0.000274,0.345,0.579,109.995,9,1,4
24DQQOV5cmXRHWU9OEEtSx,425133,0.634,0.944,-6.674,0.0459,0.00791,0.0456,0.429,0.55,123.958,4,0,4
6IFwaQH2CP9VjQgX8A4tcb,451427,0.628,0.963,-5.298,0.0371,0.0266,0.392,0.376,0.786,149.979,0,1,4
7oU0RSFbwVVHpixH1qkKiN,476573,0.576,0.986,-6.889,0.0554,0.00119,0.293,0.0932,0.389,136.0,2,1,4
0aFCQfsasi12H0bSBF0tJN,470907,0.659,0.702,-8.081,0.0391,0.0292,0.153,0.0773,0.311,136.016,9,1,4
5iPtAD6SRzG0JY19om1urY,315267,0.74,0.498,-11.118,0.0713,0.0684,0.0594,0.0479,0.789,92.468,11,0,4
7jlukSzg30A38dZxrPF7Q4,283800,0.592,0.78,-7.918,0.0373,0.0272,0.000876,0.296,0.678,99.956,2,1,4
10uopOePpbazZ43HcUxHuU,314387,0.527,0.71,-9.781,0.0393,0.0879,0.0742,0.143,0.577,99.981,9,1,4
0SQSfUnjtnxQ0VHkhK9y6i,425053,0.686,0.618,-12.599,0.0494,0.0879,0.658,0.65,0.119,127.842,10,0,4
5AJELyHZSWSdymDpaVMyoe,161200,0.314,0.289,-14.891,0.0356,0.711,0.000995,0.139,0.0666,104.002,2,1,4
51yhbYGf810PT1a3AYpUeS,256893,0.617,0.708,-7.146,0.0328,0.082,0.0,0.117,0.464,145.963,2,0,4
2meVI2BSKTac27IxMB8GfE,225400,0.65,0.78,-6.713,0.0351,0.002,1.18e-06,0.294,0.809,117.023,2,1,4
1CzjEJLqylcimdDZSdOf6h,238293,0.564,0.781,-9.697,0.0517,0.0273,4.94e-05,0.561,0.415,130.035,2,1,4
5iPuZxiUeKljL5z8PIjypH,261733,0.58,0.801,-7.854,0.0577,0.0367,2.16e-05,0.261,0.371,130.024,4,0,4
2H1KhUE2tsu6Cc95xguXts,204067,0.723,0.413,-8.586,0.0321,0.0823,6.76e-06,0.0823,0.741,120.013,4,0,4
1Q1HHPqzMMcGzTbqbAHMSY,199707,0.635,0.736,-6.878,0.0375,0.00964,1.97e-06,0.0399,0.634,150.119,7,0,4
473IzRY8tDa7uKVozTCib4,203787,0.674,0.73,-8.281,0.0349,0.0308,0.0,0.273,0.883,131.997,7,1,4
6IZJOoD46sEn3wz4qvCOKD,295427,0.517,0.446,-10.691,0.0362,0.0771,2.21e-05,0.0722,0.359,137.932,1,1,4
79dVZuE8WmwyFnxzsrGMrc,241400,0.611,0.499,-11.31,0.0445,0.523,4.13e-06,0.127,0.296,149.91,7,1,4
6hvvzf1aoqGtXKIS6ivrDR,285933,0.624,0.528,-9.103,0.0344,0.0286,0.00516,0.0866,0.33,120.049,9,0,4
6JoMcS1zX2DUOA3lCuewPp,240600,0.366,0.617,-9.011,0.0317,0.055,0.000226,0.0759,0.127,177.908,4,1,4
3jZ38AGAjcMZEq0yW2ZPiA,259747,0.286,0.197,-16.151,0.0368,0.792,0.000704,0.0981,0.134,189.733,2,1,4
0m7iM9fCuPyNNR3JrPc9SJ,227173,0.617,0.621,-10.233,0.0306,0.0207,3.8e-05,0.0879,0.378,124.992,11,1,4
4UiCTgbzwzxHKS5KkVlw0B,235387,0.538,0.601,-8.001,0.0449,0.245,0.00123,0.112,0.345,119.966,2,0,4
6TNHoOeoNeOx4aILBqeucb,273160,0.518,0.611,-8.277,0.0309,0.279,4.57e-06,0.0986,0.388,146.033,2,0,4
69cfoDJXbbDr8K5WeAUovq,256493,0.779,0.601,-7.769,0.0858,0.00582,0.0,0.0875,0.694,117.059,2,1,4
2OEKjqZMbRTf4EXZaHGfi7,438493,0.746,0.643,-6.386,0.0727,0.00259,0.609,0.0901,0.573,120.0,9,0,4
6jmSfC1hec2DydM6e364o1,255382,0.488,0.824,-7.878,0.0823,0.0112,0.0,0.348,0.24,134.814,2,1,4
76hhfwZpMKGO3phNusrquG,252162,0.672,0.441,-9.065,0.0268,0.00991,6.7e-06,0.109,0.429,115.059,1,0,4
5o0iUgoa6t7cHWIZfqnKNh,239846,0.539,0.851,-7.214,0.0559,0.00473,0.0055,0.0637,0.19,132.943,6,0,4
40xcrghLmBuKzRFSZ6klGZ,226763,0.569,0.471,-9.688,0.0259,0.166,9.41e-06,0.419,0.409,104.998,11,1,4
7kbQE1Xbyf7kvcn4DVICiR,319457,0.513,0.781,-9.606,0.0348,0.00784,0.0336,0.16,0.102,126.974,4,0,4
2wu3qpX3z6GfVmeeNF2GO2,194116,0.611,0.753,-6.558,0.0335,0.00603,0.000264,0.124,0.601,134.86,0,1,4
2aJhiU35Cu6Pydq6xZUXcv,265383,0.505,0.859,-5.012,0.0522,0.0475,0.00651,0.338,0.575,87.985,4,0,4
42aRvnJ6SEjHHkceUdDr3w,301525,0.559,0.354,-12.5,0.0309,0.454,0.00132,0.11,0.471,171.98,6,0,4
0hcLI60oIDQks2HlfZuDnY,305134,0.59,0.696,-9.723,0.0275,0.0576,0.00164,0.257,0.72,143.947,0,0,4
6Y5gGZ0EmnixJ65KA6RaJl,285843,0.397,0.542,-9.699,0.0295,0.0427,0.00575,0.117,0.509,150.189,5,1,4
7wei57lS65AV5jAkSoYzeK,235094,0.596,0.833,-8.181,0.041,0.102,0.0106,0.254,0.608,129.988,0,1,4
4tOH6jY880DJOgYGp6Ctfo,280438,0.66,0.649,-9.46,0.0299,0.00715,0.000245,0.0809,0.461,119.961,9,0,4
65fkF0sVPxW2DnfA4VQ1AB,268979,0.618,0.222,-13.092,0.0271,0.96,3e-05,0.105,0.293,102.934,1,0,4
1H8McElXsRiignwbZhbkM8,199983,0.593,0.604,-10.431,0.0315,0.0556,0.0,0.302,0.513,132.962,9,1,4
3V3CgiH01FsJVayfs6pQM4,237607,0.708,0.348,-11.691,0.0452,0.329,6.61e-06,0.0919,0.512,142.015,1,1,4
0UEHlf0pRYIwjalp8JDUvH,198740,0.651,0.267,-12.463,0.0337,0.755,0.0,0.0827,0.532,87.958,7,1,4
1O76QfvR41HCoZ3ZqsCK4c,216580,0.586,0.346,-12.716,0.0257,0.55,0.0,0.108,0.331,105.005,11,1,4
5ZpLcGUPJzuERv3a1nj5Wu,247046,0.725,0.312,-12.079,0.0435,0.705,0.0,0.0958,0.735,130.081,2,1,4
1SAtAp3oJkH8Tuz99zY1QT,272305,0.409,0.634,-9.432,0.0373,0.207,0.0519,0.126,0.375,150.014,6,1,4
3Nxa8JoZ4v3UsUs1aVIDAh,628131,0.393,0.749,-10.236,0.0807,0.143,0.00421,0.29,0.16,136.944,6,0,4
4GhCCLPv70mfXZMtuhHd8m,252400,0.452,0.717,-5.954,0.0319,0.000333,0.000741,0.128,0.209,99.973,4,1,4
2PwwiKJYMYbuWh7j5yAbwT,444307,0.512,0.711,-7.21,0.0341,0.0285,0.00163,0.0889,0.322,173.954,0,1,4
0smKH3Kxqq5RJUKPVIdOmL,362853,0.478,0.6,-7.047,0.029,0.00473,0.0307,0.123,0.0925,104.021,9,0,4
6Bxd6SGnWO0bTWCDYh4ZWk,253947,0.515,0.814,-6.025,0.0307,0.00896,1.31e-06,0.087,0.345,103.056,0,1,4
3CJdDqehVinU810wsTjt6v,205147,0.557,0.746,-6.171,0.0337,6.08e-05,0.00546,0.188,0.601,149.035,0,1,4
0Yos9FlQaTdcazMXznqnjA,229547,0.41,0.889,-4.297,0.0336,0.00155,5.97e-05,0.11,0.646,180.099,9,1,4
5RVm3rZex7PUN5vmYKQFnw,316987,0.251,0.815,-7.155,0.0404,0.0731,0.117,0.34,0.322,93.979,2,0,4
0wY8tHgipYpFCQfhdCUuCP,281067,0.402,0.308,-11.615,0.029,0.725,0.000309,0.135,0.14,173.755,4,0,4
1pXyxHvseGwj9C0zbhAUpK,253093,0.382,0.285,-15.651,0.049,0.683,0.148,0.109,0.159,180.94,3,0,4
575k5w0v3NAl4mVuc4b6ZP,331973,0.405,0.621,-8.755,0.0341,0.0387,5.58e-06,0.867,0.32,135.947,0,1,4
4w8WytNiomQ0BjWSb22bEe,275667,0.245,0.909,-6.408,0.0685,0.000173,5.4e-06,0.757,0.117,77.454,5,1,4
0uffLY73L2eWIY5mnnO65q,224120,0.426,0.913,-5.758,0.086,0.00211,0.0,0.688,0.0479,130.097,7,1,4
38Z5wpP07VEFUg909Kzoad,275093,0.491,0.604,-7.443,0.0323,0.0466,0.0,0.935,0.186,90.453,9,1,4
7zoSjaJghbsVuTRjyaDSCr,81200,0.457,0.405,-13.479,0.0481,0.149,1.8e-06,0.646,0.134,73.401,5,0,4
2OTuZ6Hg9FlNCJUls8s3d0,395547,0.328,0.604,-8.665,0.0337,0.00567,0.0,0.848,0.0986,147.781,0,1,4
08HFDQocnwr8mp1DwxBc30,448853,0.243,0.68,-7.783,0.0759,0.0333,0.0,0.955,0.285,162.078,2,1,3
62FqddQTsZVkgHeQSFtfEO,336280,0.404,0.701,-7.721,0.0386,0.0879,0.0,0.912,0.239,92.402,0,1,4
1I3XNKGhT21wzXJiBYFY5C,84093,0.199,0.368,-8.241,0.0333,0.455,0.0,0.627,0.323,141.81,7,1,4
1hRaYa56zuDqaAfQP2QhXa,404707,0.464,0.758,-7.363,0.0426,0.00288,0.0,0.724,0.119,136.976,0,1,4
1xZjneqh9n5shk9oxSkl76,268027,0.22,0.847,-5.917,0.0607,0.000442,0.0,0.882,0.181,137.765,0,1,4
5YCnwX6OQcNgEsbpUzQwEs,291613,0.275,0.843,-6.646,0.0695,0.0253,0.0,0.721,0.168,94.93,9,1,4
7BmypB56Ez9vDuR1jLQmvI,343373,0.466,0.574,-8.146,0.0331,0.0823,0.0,0.926,0.22,131.998,2,1,4
1DrX8NZATFAF3C3Htn71yo,180320,0.474,0.676,-9.619,0.0372,0.00225,0.0498,0.692,0.174,138.014,7,1,4
2jUYsOMxnlXdnG3IIan4Yf,238800,0.232,0.42,-9.258,0.0291,0.468,0.0,0.787,0.0981,67.719,11,1,4
7L6sF8beakFFrZLNosGwrm,168600,0.213,0.422,-8.855,0.0347,0.618,0.0,0.47,0.265,136.874,11,1,4
6bkZSmtpfLRYgutaGDojE6,78387,0.308,0.539,-10.869,0.0439,0.776,0.000306,0.29,0.25,135.435,11,1,4
3A3oZDx84gzLUYAfJkNGBW,480813,0.218,0.417,-9.521,0.0319,0.18,0.0,0.128,0.0972,132.238,2,1,4
72PIkZTEIQrtUVVzgqQWmY,490107,0.405,0.622,-7.791,0.034,0.0225,0.0,0.525,0.0906,127.925,9,1,4
3G34XBTkOYAE8XF3giPWrK,335107,0.376,0.875,-7.362,0.0445,0.000278,0.00777,0.422,0.0821,137.981,9,1,4
2AVyPXhnaKeWRIy2BDagSC,443307,0.256,0.632,-7.682,0.0406,0.0283,1.77e-06,0.332,0.0638,125.128,2,1,4
2SOvsVT12tsYRRhKrZIEyN,448773,0.385,0.807,-7.383,0.0716,0.0196,0.0,0.957,0.109,141.963,9,1,4
2ltJcswlYktJMsNdvxZTCX,427973,0.494,0.935,-6.55,0.0772,0.000409,0.000136,0.902,0.0543,142.023,7,0,4
531TNbDoIOJd9RpoomxzLq,331973,0.415,0.623,-8.758,0.0343,0.0369,6.06e-06,0.864,0.311,135.955,0,1,4
3Rqm9VSqXq3zSumT5W0kSx,275667,0.271,0.91,-6.421,0.0672,0.000168,5.5e-06,0.757,0.106,77.219,5,1,4
04ZnyxPhWjbekp9Q1qYvDw,224120,0.431,0.912,-5.757,0.0724,0.00198,0.0,0.688,0.0584,130.031,7,1,4
3JeyKoZjNsIKc7UU4iv5wl,275093,0.494,0.602,-7.451,0.0331,0.0462,0.0,0.935,0.181,90.542,9,1,4
3oaieJp75sVZ6H2XgBVCsg,81200,0.466,0.403,-13.478,0.0541,0.146,1.64e-06,0.644,0.123,74.035,5,0,4
2Q1WfV9n29UXXupBbfByns,395547,0.14,0.603,-8.665,0.0396,0.00563,0.0,0.848,0.101,72.438,0,1,4
03LSCSPTJOzdcSiOCpiZrI,448853,0.244,0.681,-7.783,0.0754,0.032,0.0,0.961,0.296,161.685,2,1,3
0TubePXZPzN8s4tfMl4jq0,336280,0.448,0.704,-7.706,0.0381,0.0861,0.0,0.912,0.231,92.406,7,1,4
6Uc7IFkJgy4OXBIYppqova,84093,0.202,0.369,-8.242,0.0334,0.441,0.0,0.613,0.356,141.051,7,1,4
6gegfUgzUttJwBf0ClxCIQ,404707,0.458,0.758,-7.363,0.0407,0.0028,0.0,0.728,0.125,136.968,0,1,4
44S1T03m5KaITgJL6CZftl,268027,0.228,0.846,-5.917,0.0605,0.000461,0.0,0.882,0.18,137.692,0,1,4
5oOulcITYH624Pew3Xm25q,291613,0.498,0.844,-6.648,0.0508,0.0258,0.0,0.721,0.17,94.899,9,1,4
3YYJxw4f5SyjzVtlzpsHho,343373,0.461,0.576,-8.151,0.0341,0.0828,0.0,0.926,0.209,131.966,2,1,4
4IzU4IbSHBQu73Ig0lkqcM,180320,0.473,0.681,-9.602,0.0373,0.00225,0.0664,0.693,0.158,138.026,7,1,4
17kHSWtrspzNkRFwPQvReT,238800,0.223,0.416,-9.254,0.0295,0.47,0.0,0.784,0.103,66.313,11,1,4
43FgpjTJrOAyLTmTtIqhmW,168600,0.213,0.419,-8.857,0.0343,0.611,0.0,0.502,0.267,136.888,11,1,4
0i9Fnuy5naTOZOuQw1Xehd,78387,0.304,0.533,-10.87,0.0461,0.774,0.000348,0.289,0.236,135.173,11,1,4
2bZMy1b7kBPadQXUu279Tr,480813,0.216,0.419,-9.534,0.0319,0.173,0.0,0.127,0.0893,133.209,2,1,4
7jk4cEJLWdvCf1QpsyoKLM,490107,0.396,0.622,-7.786,0.0337,0.0226,0.0,0.5,0.0983,127.915,9,1,4
2lcNBUnOarmaX4BWXY1max,335107,0.376,0.874,-7.358,0.0454,0.000261,0.00913,0.421,0.0762,137.973,9,1,4
0GTfVXhvbhO4AhaEfzPhU6,443307,0.256,0.63,-7.681,0.0406,0.0287,1.6e-06,0.332,0.0638,125.173,2,1,4
17WGcE1YV8B9iLur9ekSlF,448773,0.35,0.81,-7.387,0.0843,0.0196,0.0,0.959,0.108,141.821,9,1,4
24bdlSlsqXC3qltj7hrKs5,427973,0.494,0.936,-6.549,0.0798,0.000408,0.000147,0.902,0.0534,142.031,7,0,4
1CFD6zvOwVnQBVw1RDFyj6,352426,0.39,0.607,-8.815,0.0368,0.0266,1.41e-05,0.348,0.176,135.943,0,1,4
37gR3T63jIJ0EuZaCyq9MR,216441,0.499,0.837,-6.76,0.0377,3.98e-05,0.0,0.712,0.529,130.011,0,1,4
2VNwP97w1DeCe3Xnz1mYIA,375669,0.322,0.808,-7.225,0.0439,0.000836,0.0,0.667,0.197,195.091,2,1,4
09dJqaH3VaC4KyVo4x0oD8,449253,0.318,0.586,-8.63,0.0349,0.0135,0.0,0.105,0.0927,161.906,4,1,3
5vors33FfX0HHr6vvieOxa,522127,0.409,0.448,-8.375,0.0323,0.0171,0.0,0.112,0.0847,131.989,2,1,4
34fggOpOL0c5YboMBcTXbC,148511,0.305,0.129,-16.515,0.0601,0.896,0.0,0.283,0.21,72.176,0,1,4
4CnLa7hDAQ4VVPozyODRrr,490121,0.226,0.376,-9.277,0.0304,0.0108,1.24e-05,0.704,0.119,132.865,2,1,4
056quszx5qY1Tb8cTmAmxY,390423,0.402,0.51,-9.788,0.0296,0.0368,1.54e-06,0.118,0.251,92.507,7,1,4
0N6cCnm4YRUc21at4PGcOl,333927,0.369,0.458,-9.838,0.0293,0.0019,4.53e-06,0.108,0.0623,139.943,2,1,3
5SnOcppNQccXd0HTBWWC6k,393352,0.452,0.684,-7.831,0.0351,0.000606,0.0,0.138,0.0937,135.06,0,1,4
2B78NSK1rrAPtMDX5IXrcF,353547,0.437,0.671,-8.721,0.0432,0.00394,0.0,0.69,0.273,142.037,9,1,4
1uTtNZzgByCAP7tqmiXsJC,382567,0.445,0.925,-7.169,0.078,0.00142,0.0,0.973,0.28,142.016,9,1,4
4IExoCbjux30K6BKftvpR1,279046,0.463,0.518,-6.359,0.0293,0.215,0.0,0.0546,0.366,141.841,7,1,4
6InPjd3iHfwDLjwauAGLkk,340706,0.306,0.346,-7.78,0.028,0.655,0.0,0.121,0.146,155.591,0,1,3
6plnSZkk1HoFPR7acOI09j,337956,0.553,0.44,-7.313,0.0275,0.816,0.0,0.226,0.203,132.016,0,1,4
1Qq4Ib8uSBTsVjqDb6JJPx,358607,0.55,0.396,-8.626,0.0256,0.543,0.0,0.0979,0.291,91.018,7,1,4
3VJpETOVE7iCosOiwQd6q7,207090,0.284,0.171,-9.636,0.0336,0.876,0.0,0.109,0.0499,90.347,1,1,4
7LwFZ68zwaOUoUyP08ivZC,189190,0.6,0.361,-7.19,0.0303,0.404,0.0,0.232,0.369,123.91,0,1,4
1qR4eT74e8aIVa23aeT7Fk,239498,0.432,0.843,-6.347,0.0485,0.0012,0.0,0.0794,0.317,146.027,9,1,4
2e7UGyxFACAfwHjmgNNMbS,265519,0.5,0.559,-7.578,0.0328,0.0917,0.0,0.0919,0.262,129.887,7,1,4
2xmc9xC2fAjZRUgv3dYO59,453707,0.477,0.539,-9.272,0.0293,0.103,2.71e-05,0.281,0.218,125.025,2,1,4
4ALBYd53dDoIbaPRAlXlP0,223240,0.492,0.367,-9.722,0.0266,0.777,0.0,0.139,0.135,132.141,11,1,4
25omMbqaCI09K9HJ3IR6eq,494347,0.494,0.327,-11.998,0.0289,0.645,7.99e-05,0.146,0.0858,134.899,9,1,4
58FzruYGlx4sL3FWFWK4EB,245120,0.471,0.363,-10.125,0.0302,0.577,0.0,0.141,0.115,87.477,9,1,4
7r7s5qpBIcDlULiexlTZI2,236907,0.549,0.365,-10.008,0.0279,0.729,0.0,0.193,0.288,127.658,0,1,4
0siUNbTn5egAfr0semA6YH,501160,0.481,0.479,-10.045,0.027,0.00741,0.000458,0.102,0.0941,127.88,0,1,4
1hxks00KHyFeUWFd1aFQID,350387,0.333,0.133,-15.073,0.035,0.832,0.00072,0.112,0.0725,124.383,0,1,4
3EVY5Vm5vjPpUjRQEcpsPE,491573,0.259,0.326,-11.061,0.0295,0.494,0.00109,0.0903,0.0832,72.968,9,1,4
0wO8sh1l4l0N5wLKHf3s4O,436640,0.502,0.384,-11.916,0.0281,0.401,0.00124,0.17,0.116,124.026,4,1,4
2zup7qHVzyqfsO6O0wVUnI,236880,0.564,0.489,-8.33,0.0292,0.0238,0.0,0.126,0.102,131.885,2,1,4
2szPIlsbHL8Hy4OHe6TfNE,383840,0.446,0.314,-12.109,0.0348,0.555,1.24e-05,0.137,0.12,125.099,5,1,3
18ormsH10y7RSDibrRXLBd,603107,0.186,0.283,-11.749,0.0319,0.125,0.00307,0.106,0.0844,151.21,0,1,3
2k3aNzgWxGhbuSLISu2ae1,370453,0.332,0.236,-12.529,0.0288,0.604,0.0,0.322,0.105,98.25,1,0,4
0LlDzdlvJWoEcLwtUWI7El,486053,0.32,0.217,-11.433,0.0327,0.773,0.0,0.0851,0.136,124.735,2,1,4
30AyKiC8JXBda6AX50GvJ2,438200,0.269,0.434,-7.787,0.0298,0.0483,0.0,0.106,0.0956,129.034,11,1,3
7MtBZ4PP7jPy9SU1vjK8sz,30985,0.274,0.427,-10.756,0.0407,0.438,0.0,0.0887,0.266,92.769,9,1,4
5L6Qsxm9tMAWeUbHUYwien,63503,0.664,0.119,-17.277,0.0997,0.146,0.674,0.0599,0.242,79.985,7,1,1
0PnFEA4eUvZTIIjeYB3cRQ,41898,0.547,0.681,-13.193,0.0322,0.87,0.953,0.102,0.63,147.945,7,1,4
5EfKl9cinU9OCpsXlE7AlX,87588,0.379,0.351,-15.688,0.0384,0.00472,0.692,0.148,0.0929,82.543,4,1,4
3hikDH6E9LOM24oHazWMMe,127042,0.458,0.422,-13.087,0.0385,0.0682,0.943,0.126,0.0813,88.993,5,0,4
1zaBeGEvDGAdCDuzacj2iJ,56780,0.312,0.976,-12.13,0.227,0.0032,0.933,0.0532,0.131,199.107,3,1,4
4WCEC7Vzk4FNuF342AgBkq,129753,0.457,0.828,-12.623,0.154,0.0635,0.78,0.353,0.519,155.186,0,1,4
2jexOsklHPLrZQlEZXOwmH,59171,0.787,0.338,-13.68,0.102,0.00332,0.884,0.0719,0.694,150.098,0,1,4
2lGXwRDFetmyQSNN3lGHKk,101837,0.701,0.0956,-19.063,0.0623,0.78,0.442,0.176,0.105,80.058,3,1,3
3jEX7GNacKCEkBGltomqg8,99148,0.453,0.0297,-20.894,0.0569,0.986,0.615,0.0923,0.0329,88.147,0,1,3
20VBWflrzgGgcCdZVgmdRE,92958,0.715,0.321,-13.646,0.0421,0.0128,0.621,0.141,0.0422,99.967,7,1,4
7FRHXtb7qPOtoXy2qncs9S,88750,0.461,0.328,-15.634,0.0517,0.982,0.606,0.0982,0.0586,83.223,5,1,4
2OZrEIpVz61CWFH32k8Xjf,76086,0.308,0.597,-12.921,0.0509,0.064,0.778,0.1,0.0353,200.233,4,1,4
28s3CoeHTgOgGj5kH6BzRd,102168,0.343,0.494,-10.095,0.0504,0.131,0.496,0.326,0.0388,183.864,0,1,4
7GNoopsJMqbBfVkaaEqloF,33214,0.353,0.241,-14.575,0.0536,0.897,0.898,0.0799,0.22,111.899,6,1,4
1NsiPVkDElIs7oQKMDNoP9,63125,0.49,0.847,-8.479,0.0687,0.0814,0.868,0.131,0.655,85.165,10,0,4
27UDUkWeYZMdhFSoDm3v1o,71763,0.494,0.52,-13.635,0.0527,0.00258,0.472,0.119,0.246,155.055,2,0,4
0SzfXEYTv2WRZ97acTBO6j,72163,0.842,0.443,-11.146,0.0387,0.345,4.88e-05,0.274,0.842,95.06,0,1,4
3Muzc63h167eS7q94QuzYY,36807,0.224,0.529,-11.393,0.0431,0.762,0.671,0.348,0.24,86.127,6,0,4
64GwpPy2CTAFaAoIHdSaj8,127983,0.33,0.659,-11.453,0.0485,0.0368,0.633,0.203,0.63,151.815,2,1,4
5FulHT9SYVyixyuV6AW3Bp,136817,0.568,0.45,-11.881,0.121,0.0646,0.652,0.0768,0.207,105.277,2,1,4
0p3o3sVDWbcDIIUgSYPaAb,119097,0.256,0.867,-9.601,0.0877,0.0274,0.582,0.111,0.292,169.6,0,0,5
1A9wndchnbm5k9nnTjCHoL,39743,0.551,0.503,-13.441,0.055,0.388,0.759,0.102,0.319,90.012,8,1,4
5T65vnwUuN5LyO3asgXXhJ,79606,0.389,0.21,-15.409,0.0344,0.638,0.968,0.15,0.368,179.957,2,1,4
6HgCB72ifvrb4Zppdn5kxy,105532,0.395,0.267,-9.256,0.0747,0.927,3.43e-06,0.0908,0.222,149.082,10,0,4
45WJIbWfJImmphw5djmspE,123222,0.626,0.382,-12.726,0.0975,0.116,0.923,0.181,0.17,111.877,8,1,4
1NbYQQ8M7Cgf6hDqYrtqhq,92559,0.473,0.34,-11.599,0.0399,0.944,0.0033,0.221,0.453,110.116,9,1,4
1URcda2Ei800RZMyvIJ2cN,129130,0.532,0.841,-14.853,0.0923,0.465,0.912,0.315,0.0391,91.974,0,1,4
5sfrPseNqot8awfK9p11jD,136410,0.555,0.318,-12.618,0.0913,0.732,0.828,0.0995,0.0735,179.994,2,1,3
4aKsyZpGALkvcyhVZtRXU7,153646,0.476,0.792,-10.647,0.151,0.185,0.761,0.286,0.103,183.98,10,1,4
66fCyCd8By6Qwq2lkgvkyX,110989,0.629,0.245,-15.485,0.346,0.327,0.574,0.0547,0.528,180.046,1,1,4
7gxmUnDEcuE1Vg2MUN0p4W,66546,0.397,0.561,-9.054,0.0454,0.0238,0.936,0.142,0.0636,181.853,7,1,4
7cUh2VDKT32tMkCJHseNCq,33610,0.574,0.406,-11.619,0.057,0.0883,0.000117,0.159,0.186,120.016,7,1,4
0Q5CfMbocajrujhxHSBqCx,61269,0.619,0.191,-13.786,0.0514,0.926,0.953,0.176,0.168,89.984,3,0,4
59782xeDEGeeWBYxSwaWrp,133591,0.411,0.198,-10.058,0.0491,0.574,0.711,0.0889,0.048,112.138,3,1,4
5C7rr3kRFPIHIz8N1V8KiX,34968,0.337,0.522,-11.305,0.067,0.856,0.202,0.128,0.213,90.173,5,1,4
5KNsh5xqFgcqlCFDMwInnd,99249,0.555,0.101,-15.886,0.0507,0.967,0.0208,0.0995,0.0791,105.235,5,1,3
3hJo7HDNTqy8aaiokbdwUz,74720,0.204,0.0564,-21.274,0.0552,0.994,0.907,0.0937,0.0543,143.316,0,1,4
4lnqYUirDKRprpH2NTPJPb,75101,0.255,0.117,-23.618,0.0377,0.125,0.973,0.153,0.0615,98.566,2,1,4
2pU7wZQISAyhyp2IfCdhgj,61214,0.455,0.82,-6.49,0.0452,0.00505,0.229,0.175,0.0316,147.901,1,1,1
6GfXsSz1p20KVM1ha0Y0zc,58011,0.53,0.37,-16.608,0.0404,0.875,0.916,0.0921,0.0339,90.544,7,1,3
4bYByj8Zjx8ANAlPA6hEZy,92487,0.783,0.184,-14.121,0.0872,0.628,0.898,0.109,0.325,108.992,5,1,4
58tUtYUGj6QDKVUdecyGYq,153221,0.678,0.0741,-20.832,0.0521,0.948,0.753,0.0935,0.0443,179.965,5,0,4
5Q79J6tcqkQWT8RXcRcG0j,66002,0.195,0.296,-12.537,0.0364,0.779,0.0575,0.124,0.319,89.378,7,1,4
4ygpBzRIjiwzDbIs82Xu95,130438,0.559,0.739,-8.966,0.0356,0.00232,0.868,0.181,0.0604,105.022,2,1,4
17eNY3GhfjilJWnJCr2HUq,123357,0.435,0.92,-9.805,0.0615,0.00288,0.679,0.107,0.0526,97.519,4,1,4
57SzVFrqLrroKDL51R7eQh,40890,0.606,0.714,-6.089,0.146,0.000217,0.926,0.193,0.385,109.949,9,1,4
1LAYLtJvyp8zYQeUf4GOfK,115025,0.59,0.353,-16.385,0.0494,0.628,0.9,0.0997,0.0772,82.49,1,0,4
2X8gmqy3HchzdQtfCBP20W,91420,0.361,0.434,-8.02,0.0311,0.833,0.000228,0.187,0.181,134.934,0,1,4
60kU6rkU6Kphysdp3NTx6g,61777,0.447,0.565,-9.632,0.0436,0.0621,0.681,0.26,0.489,179.98,4,0,4
0BzzvoLmoJD8UOt0UuKPoz,149462,0.388,0.0694,-23.887,0.0438,0.98,0.922,0.0952,0.0722,139.802,6,1,4
5opMphOKY1eOt9w2setFMm,107181,0.362,0.138,-18.329,0.0733,0.575,0.872,0.0808,0.0922,80.625,11,0,5
4QhVEwvHzfFGYlOU1YXppd,173026,0.4,0.0824,-22.079,0.0529,0.956,0.659,0.0914,0.0372,199.786,8,0,4
